"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"679289989730037761","","","2015-12-22 13:18:48 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Éruption de tornades d'août 2005 en Ontario Wikipedia article edited anonymously from Environment Canada https://t.co/0tUVzuBGsY","","","","https://fr.wikipedia.org/w/index.php?diff=121536569&oldid=121536485&rcid=155024018"
"679289080736292864","","","2015-12-22 13:15:12 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Éruption de tornades d'août 2005 en Ontario Wikipedia article edited anonymously from Environment Canada https://t.co/92qVevnLqO","","","","https://fr.wikipedia.org/w/index.php?diff=121536485&oldid=121536262&rcid=155023591"
"679287087934345216","","","2015-12-22 13:07:16 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Éruption de tornades d'août 2005 en Ontario Wikipedia article edited anonymously from Environment Canada https://t.co/bILSLQeiwj","","","","https://fr.wikipedia.org/w/index.php?diff=121536262&oldid=121527177&rcid=155023128"
"679286556121833472","","","2015-12-22 13:05:10 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Eau précipitable Wikipedia article edited anonymously from Environment Canada https://t.co/srHb3e5dZK","","","","https://fr.wikipedia.org/w/index.php?diff=121536209&oldid=121527553&rcid=155023049"
"679240732679528448","","","2015-12-22 10:03:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Consulate General of Canada in Hong Kong and Macao Wikipedia article edited anonymously from Shared Services Canada https://t.co/ADmtSdr4Ux","","","","https://en.wikipedia.org/w/index.php?diff=696320954&oldid=682155788"
"678949425125957632","","","2015-12-21 14:45:31 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Treble (association football) Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/Xns7QCHLb5","","","","https://en.wikipedia.org/w/index.php?diff=696191510&oldid=696143071"
"678652360625938433","","","2015-12-20 19:05:06 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dickie Moore (ice hockey) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/aqen2k97Sp","","","","https://en.wikipedia.org/w/index.php?diff=696072772&oldid=696070262"
"678646328394674178","","","2015-12-20 18:41:07 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dickie Moore (ice hockey) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/XuhxERPp0x","","","","https://en.wikipedia.org/w/index.php?diff=696069806&oldid=696069724"
"678646121783238657","","","2015-12-20 18:40:18 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dickie Moore (ice hockey) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/efsrTOF5V2","","","","https://en.wikipedia.org/w/index.php?diff=696069724&oldid=696069546"
"678645773509226496","","","2015-12-20 18:38:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dickie Moore (ice hockey) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/FEnzqwFoLI","","","","https://en.wikipedia.org/w/index.php?diff=696069546&oldid=696069350"
"678645408390844417","","","2015-12-20 18:37:28 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dickie Moore (ice hockey) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/uYqlZfDIup","","","","https://en.wikipedia.org/w/index.php?diff=696069350&oldid=696069150"
"678644966768422912","","","2015-12-20 18:35:43 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dickie Moore (ice hockey) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/vk9RUipuvJ","","","","https://en.wikipedia.org/w/index.php?diff=696069150&oldid=696068406"
"678643413965774848","","","2015-12-20 18:29:33 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Dickie Moore (ice hockey) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/ynpEle4DhS","","","","https://en.wikipedia.org/w/index.php?diff=696068406&oldid=695975086"
"678642044412305408","","","2015-12-20 18:24:06 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Red Fisher (journalist) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/bc5qqdMjFE","","","","https://en.wikipedia.org/w/index.php?diff=696067719&oldid=696067700"
"678641992432279552","","","2015-12-20 18:23:54 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Red Fisher (journalist) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/jKADSgLAcp","","","","https://en.wikipedia.org/w/index.php?diff=696067700&oldid=696067631"
"678641857732153352","","","2015-12-20 18:23:22 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Red Fisher (journalist) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/D7ROd9PRjK","","","","https://en.wikipedia.org/w/index.php?diff=696067631&oldid=696067477"
"678641459118084096","","","2015-12-20 18:21:47 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Red Fisher (journalist) Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/vAa87OF6aB","","","","https://en.wikipedia.org/w/index.php?diff=696067477&oldid=695975926"
"678281177569079296","","","2015-12-19 18:30:09 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Richard Oland Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/yq5jXGGa9j","","","","https://en.wikipedia.org/w/index.php?diff=695929689&oldid=633000684"
"677917641403682816","","","2015-12-18 18:25:35 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Talk:Eugen Langen Wikipedia article edited anonymously from Shared Services Canada https://t.co/ElhEKXQ9XM","","","","https://en.wikipedia.org/w/index.php?diff=695802827&oldid=512647341"
"677916409410756608","","","2015-12-18 18:20:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Foudre Wikipedia article edited anonymously from Environment Canada https://t.co/dDk4vmY8tS","","","","https://fr.wikipedia.org/w/index.php?diff=121431044&oldid=121409801&rcid=154549479"
"677905842037874688","","","2015-12-18 17:38:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Mario Beaulieu (bloquiste) Wikipedia article edited anonymously from Canadian House of Commons https://t.co/JBJVjxEAql","","","","https://fr.wikipedia.org/w/index.php?diff=121429879&oldid=120219180&rcid=154546422"
"677882848712523776","","","2015-12-18 16:07:20 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Tom Cavanagh Wikipedia article edited anonymously from Shared Services Canada https://t.co/COZoL84BE1","","","","https://en.wikipedia.org/w/index.php?diff=695787266&oldid=695304533"
"677858991188389890","","","2015-12-18 14:32:32 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Brioude Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/1fWpncwgXe","","","","https://fr.wikipedia.org/w/index.php?diff=121425404&oldid=121358822&rcid=154519398"
